om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,has_time
656946,2020,8,16,2020-08-16,,3,NE,31,0,1.25,0,0,0,0,40.32,-97.48,40.32,-97.48,0,0,0,0,0,169,0,0,0,False
656949,2020,8,16,2020-08-16,,3,NE,31,0,1.75,0,0,0,0,40.35,-98.13,40.35,-98.13,0,0,0,0,0,35,0,0,0,False
656951,2020,8,16,2020-08-16,,3,KS,20,0,1.0,0,0,0,0,39.39,-98.53,39.39,-98.53,0,0,0,0,0,141,0,0,0,False
656952,2020,8,16,2020-08-16,,3,TX,48,0,1.0,0,0,0,0,33.1617,-95.2265,33.1617,-95.2265,0,0,0,0,0,159,0,0,0,False
657180,2020,8,28,2020-08-28,,3,KS,20,0,1.0,0,0,0,0,39.43,-98.7,39.43,-98.7,0,0,0,0,0,141,0,0,0,False
657181,2020,8,28,2020-08-28,,3,KS,20,0,1.5,0,0,100000,1000000,39.3097,-98.6355,39.2,-98.64,0,0,0,0,0,141,0,0,0,False
657182,2020,8,28,2020-08-28,,3,KS,20,0,1.0,0,0,0,0,37.57,-101.81,37.57,-101.81,0,0,0,0,0,187,0,0,0,False
657188,2020,8,29,2020-08-29,,3,AR,5,0,1.75,0,0,0,0,35.04,-94.12,35.04,-94.12,0,0,0,0,0,127,0,0,0,False
657189,2020,8,29,2020-08-29,,3,AR,5,0,1.5,0,0,25000,0,35.2932,-94.42,35.2932,-94.42,0,0,0,0,0,131,0,0,0,False
657190,2020,8,29,2020-08-29,,3,TX,48,0,1.5,0,0,0,0,35.37,-102.1,35.29,-101.91,0,0,0,0,0,375,0,0,0,False
657191,2020,8,29,2020-08-29,,3,TX,48,0,1.0,0,0,0,0,35.29,-101.91,35.29,-101.91,0,0,0,0,0,375,0,0,0,False
657192,2020,8,29,2020-08-29,,3,TX,48,0,1.75,0,0,0,0,35.25,-101.85,35.26,-101.83,0,0,0,0,0,375,0,0,0,False
657193,2020,8,29,2020-08-29,,3,TX,48,0,1.75,0,0,0,0,35.26,-101.83,35.26,-101.83,0,0,0,0,0,375,0,0,0,False
657194,2020,8,29,2020-08-29,,3,TX,48,0,1.0,0,0,0,0,35.29,-101.91,35.29,-101.91,0,0,0,0,0,375,0,0,0,False
657195,2020,8,29,2020-08-29,,3,TX,48,0,1.0,0,0,0,0,35.44,-102.1,35.44,-102.1,0,0,0,0,0,375,0,0,0,False
657197,2020,8,29,2020-08-29,,3,TX,48,0,2.0,0,0,0,0,35.3,-101.83,35.3,-101.83,0,0,0,0,0,375,0,0,0,False
657198,2020,8,29,2020-08-29,,3,TX,48,0,1.5,0,0,0,0,35.27,-101.82,35.27,-101.82,0,0,0,0,0,375,0,0,0,False
657199,2020,8,29,2020-08-29,,3,TX,48,0,1.5,0,0,0,0,35.27,-101.83,35.27,-101.83,0,0,0,0,0,375,0,0,0,False
657201,2020,8,29,2020-08-29,,3,TX,48,0,1.25,0,0,0,0,34.89,-102.24,34.89,-102.24,0,0,0,0,0,117,0,0,0,False
657202,2020,8,30,2020-08-30,,3,OK,40,0,1.0,0,0,0,0,34.37,-97.97,34.37,-97.97,0,0,0,0,0,137,0,0,0,False
657213,2020,8,30,2020-08-30,,3,NE,31,0,1.75,0,0,0,0,41.83,-100.1,41.83,-100.1,0,0,0,0,0,9,0,0,0,False
657215,2020,8,30,2020-08-30,,3,NE,31,0,1.75,0,0,0,0,41.72,-100.09,41.72,-100.09,0,0,0,0,0,41,0,0,0,False
657220,2020,8,31,2020-08-31,,3,NE,31,0,1.0,0,0,0,0,42.0,-97.7,42.0,-97.7,0,0,0,0,0,119,0,0,0,False
657224,2020,8,31,2020-08-31,,3,KS,20,0,1.0,0,0,0,0,39.12,-94.63,39.12,-94.63,0,0,0,0,0,209,0,0,0,False
657225,2020,8,31,2020-08-31,,3,MO,29,0,1.0,0,0,0,0,39.31,-94.67,39.31,-94.67,0,0,0,0,0,165,0,0,0,False
657228,2020,8,31,2020-08-31,,3,OK,40,0,1.25,0,0,0,0,35.29,-97.81,35.29,-97.81,0,0,0,0,0,51,0,0,0,False
657229,2020,8,31,2020-08-31,,3,OK,40,0,1.75,0,0,0,0,35.92,-97.02,35.92,-97.02,0,0,0,0,0,81,0,0,0,False
657230,2020,8,31,2020-08-31,,3,OK,40,0,2.0,0,0,0,0,35.91,-97.01,35.91,-97.01,0,0,0,0,0,81,0,0,0,False
657232,2020,8,31,2020-08-31,,3,OK,40,0,1.32,0,0,0,0,35.31,-97.52,35.31,-97.52,0,0,0,0,0,27,0,0,0,False
657233,2020,8,31,2020-08-31,,3,OK,40,0,1.75,0,0,0,0,35.28,-97.6,35.28,-97.6,0,0,0,0,0,87,0,0,0,False
657234,2020,8,31,2020-08-31,,3,OK,40,0,1.25,0,0,0,0,35.53,-97.96,35.53,-97.96,0,0,0,0,0,17,0,0,0,False
657235,2020,8,31,2020-08-31,,3,OK,40,0,1.27,0,0,0,0,35.31,-97.53,35.31,-97.53,0,0,0,0,0,27,0,0,0,False
657236,2020,8,31,2020-08-31,,3,OK,40,0,1.75,0,0,0,0,35.33,-97.53,35.33,-97.53,0,0,0,0,0,27,0,0,0,False
657237,2020,8,31,2020-08-31,,3,OK,40,0,1.0,0,0,0,0,35.34,-97.49,35.34,-97.49,0,0,0,0,0,27,0,0,0,False
657238,2020,8,31,2020-08-31,,3,OK,40,0,1.5,0,0,0,0,35.24,-97.38,35.24,-97.38,0,0,0,0,0,27,0,0,0,False
657240,2020,8,31,2020-08-31,,3,OK,40,0,1.0,0,0,0,0,35.22,-97.44,35.22,-97.44,0,0,0,0,0,27,0,0,0,False
657241,2020,8,31,2020-08-31,,3,OK,40,0,1.5,0,0,0,0,35.2,-97.5,35.2,-97.5,0,0,0,0,0,27,0,0,0,False
657242,2020,8,31,2020-08-31,,3,OK,40,0,1.0,0,0,0,0,35.22,-97.44,35.22,-97.44,0,0,0,0,0,27,0,0,0,False
657243,2020,8,31,2020-08-31,,3,OK,40,0,1.0,0,0,0,0,35.18,-97.42,35.18,-97.42,0,0,0,0,0,27,0,0,0,False
657244,2020,8,31,2020-08-31,,3,OK,40,0,1.0,0,0,0,0,35.18,-97.4,35.18,-97.4,0,0,0,0,0,27,0,0,0,False
657245,2020,8,31,2020-08-31,,3,OK,40,0,1.75,0,0,0,0,35.18,-97.39,35.18,-97.39,0,0,0,0,0,27,0,0,0,False
657246,2020,8,31,2020-08-31,,3,OK,40,0,1.0,0,0,0,0,35.19,-97.4,35.19,-97.4,0,0,0,0,0,27,0,0,0,False
657247,2020,8,31,2020-08-31,,3,OK,40,0,1.5,0,0,0,0,35.17,-97.39,35.17,-97.39,0,0,0,0,0,27,0,0,0,False
657248,2020,8,31,2020-08-31,,3,OK,40,0,1.9,0,0,0,0,35.18,-97.39,35.18,-97.39,0,0,0,0,0,27,0,0,0,False
657249,2020,8,31,2020-08-31,,3,OK,40,0,1.75,0,0,0,0,35.15,-97.39,35.15,-97.39,0,0,0,0,0,27,0,0,0,False
657250,2020,8,31,2020-08-31,,3,OK,40,0,2.0,0,0,0,0,35.18,-97.39,35.18,-97.39,0,0,0,0,0,27,0,0,0,False
657251,2020,8,31,2020-08-31,,3,OK,40,0,2.0,0,0,0,0,35.17,-97.39,35.17,-97.39,0,0,0,0,0,27,0,0,0,False
657252,2020,8,31,2020-08-31,,3,OK,40,0,2.0,0,0,0,0,35.18,-97.39,35.18,-97.39,0,0,0,0,0,27,0,0,0,False
657253,2020,8,31,2020-08-31,,3,OK,40,0,1.0,0,0,0,0,35.16,-97.35,35.16,-97.35,0,0,0,0,0,27,0,0,0,False
657254,2020,8,31,2020-08-31,,3,OK,40,0,1.75,0,0,0,0,35.14,-97.32,35.14,-97.32,0,0,0,0,0,27,0,0,0,False
657255,2020,8,31,2020-08-31,,3,OK,40,0,1.0,0,0,0,0,35.52,-97.73,35.52,-97.73,0,0,0,0,0,17,0,0,0,False
657261,2020,9,1,2020-09-01,,3,TX,48,0,1.0,0,0,0,0,35.46,-101.87,35.46,-101.87,0,0,0,0,0,375,0,0,0,False
657263,2020,9,1,2020-09-01,,3,KS,20,0,1.0,0,0,0,0,37.29,-100.34,37.29,-100.34,0,0,0,0,0,119,0,0,0,False
657311,2020,9,7,2020-09-07,,3,KS,20,0,1.0,0,0,0,0,39.81,-101.04,39.81,-101.04,0,0,0,0,0,153,0,0,0,False
657312,2020,9,7,2020-09-07,,3,KS,20,0,1.0,0,0,0,0,39.7884,-101.3701,39.7884,-101.3701,0,0,0,0,0,153,0,0,0,False
657313,2020,9,7,2020-09-07,,3,NE,31,0,1.0,0,0,0,0,40.05,-101.53,40.05,-101.53,0,0,0,0,0,57,0,0,0,False
657381,2020,9,27,2020-09-27,,3,KS,20,0,1.75,0,0,0,0,38.66,-96.17,38.66,-96.17,0,0,0,0,0,111,0,0,0,False
657382,2020,9,27,2020-09-27,,3,KS,20,0,1.25,0,0,0,0,38.67,-96.11,38.67,-96.11,0,0,0,0,0,111,0,0,0,False
657383,2020,9,27,2020-09-27,,3,KS,20,0,1.5,0,0,0,0,38.69,-96.0,38.69,-96.0,0,0,0,0,0,111,0,0,0,False
657384,2020,9,27,2020-09-27,,3,KS,20,0,1.25,0,0,0,0,38.65,-95.95,38.65,-95.95,0,0,0,0,0,111,0,0,0,False
657385,2020,9,27,2020-09-27,,3,KS,20,0,1.0,0,0,0,0,38.65,-95.88,38.65,-95.88,0,0,0,0,0,139,0,0,0,False
657386,2020,9,27,2020-09-27,,3,KS,20,0,1.0,0,0,0,0,38.64,-95.83,38.64,-95.83,0,0,0,0,0,139,0,0,0,False
657388,2020,9,27,2020-09-27,,3,KS,20,0,1.0,0,0,0,0,38.61,-95.68,38.61,-95.68,0,0,0,0,0,139,0,0,0,False
657390,2020,9,27,2020-09-27,,3,KS,20,0,1.25,0,0,0,0,39.06,-96.98,39.06,-96.98,0,0,0,0,0,41,0,0,0,False
657393,2020,9,27,2020-09-27,,3,TX,48,0,1.0,0,0,0,0,33.5319,-95.2015,33.5319,-95.2015,0,0,0,0,0,387,0,0,0,False
658271,2021,4,6,2021-04-06,,3,NE,31,0,1.25,0,0,0,0,41.09,-99.69,41.09,-99.69,0,0,0,0,0,41,0,0,0,False
658273,2021,4,6,2021-04-06,,3,KS,20,0,2.0,0,0,0,0,38.71,-99.17,38.71,-99.17,0,0,0,0,0,51,0,0,0,False
658276,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.46,-99.31,38.46,-99.31,0,0,0,0,0,165,0,0,0,False
658278,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.53,-99.31,38.53,-99.31,0,0,0,0,0,165,0,0,0,False
658279,2021,4,6,2021-04-06,,3,NE,31,0,1.0,0,0,0,0,40.837,-99.5885,40.837,-99.5885,0,0,0,0,0,47,0,0,0,False
658280,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.92,-98.94,38.92,-98.94,0,0,0,0,0,167,0,0,0,False
658281,2021,4,6,2021-04-06,,3,NE,31,0,1.75,0,0,0,0,41.29,-99.38,41.29,-99.38,0,0,0,0,0,41,0,0,0,False
658282,2021,4,6,2021-04-06,,3,NE,31,0,1.25,0,0,0,0,40.95,-99.52,40.95,-99.52,0,0,0,0,0,47,0,0,0,False
658283,2021,4,6,2021-04-06,,3,KS,20,0,1.25,0,0,0,0,38.14,-99.31,38.14,-99.31,0,0,0,0,0,145,0,0,0,False
658284,2021,4,6,2021-04-06,,3,KS,20,0,2.0,0,0,0,0,38.17,-99.22,38.17,-99.22,0,0,0,0,0,145,0,0,0,False
658285,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.17,-99.22,38.17,-99.22,0,0,0,0,0,145,0,0,0,False
658286,2021,4,6,2021-04-06,,3,KS,20,0,2.5,0,0,0,0,38.17,-99.22,38.17,-99.22,0,0,0,0,0,145,0,0,0,False
658287,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.26,-99.15,38.26,-99.15,0,0,0,0,0,145,0,0,0,False
658288,2021,4,6,2021-04-06,,3,KS,20,0,1.5,0,0,0,0,38.26,-99.15,38.26,-99.15,0,0,0,0,0,145,0,0,0,False
658289,2021,4,6,2021-04-06,,3,KS,20,0,1.25,0,0,0,0,38.19,-99.1,38.19,-99.1,0,0,0,0,0,145,0,0,0,False
658290,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.18,-99.1,38.18,-99.1,0,0,0,0,0,145,0,0,0,False
658291,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.18,-99.1,38.18,-99.1,0,0,0,0,0,145,0,0,0,False
658292,2021,4,6,2021-04-06,,3,KS,20,0,1.25,0,0,0,0,38.29,-98.99,38.29,-98.99,0,0,0,0,0,9,0,0,0,False
658294,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.3,-99.0,38.3,-99.0,0,0,0,0,0,9,0,0,0,False
658295,2021,4,6,2021-04-06,,3,KS,20,0,1.75,0,0,0,0,38.17,-98.89,38.17,-98.89,0,0,0,0,0,185,0,0,0,False
658298,2021,4,6,2021-04-06,,3,KS,20,0,1.5,0,0,0,0,38.29,-98.76,38.29,-98.76,0,0,0,0,0,9,0,0,0,False
658299,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.35,-98.71,38.35,-98.71,0,0,0,0,0,9,0,0,0,False
658300,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.36,-98.79,38.36,-98.79,0,0,0,0,0,9,0,0,0,False
658301,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.38,-98.81,38.38,-98.81,0,0,0,0,0,9,0,0,0,False
658302,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.36,-98.58,38.36,-98.58,0,0,0,0,0,9,0,0,0,False
658304,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,37.52,-98.86,37.52,-98.86,0,0,0,0,0,151,0,0,0,False
658305,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,37.52,-98.86,37.52,-98.86,0,0,0,0,0,151,0,0,0,False
658306,2021,4,6,2021-04-06,,3,KS,20,0,1.25,0,0,0,0,37.52,-98.88,37.52,-98.88,0,0,0,0,0,151,0,0,0,False
658307,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.35,-98.21,38.35,-98.21,0,0,0,0,0,159,0,0,0,False
658308,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,37.29,-98.58,37.29,-98.58,0,0,0,0,0,7,0,0,0,False
658309,2021,4,6,2021-04-06,,3,KS,20,0,1.0,0,0,0,0,38.55,-97.83,38.55,-97.83,0,0,0,0,0,113,0,0,0,False
658397,2021,4,9,2021-04-09,,3,TX,48,0,1.75,0,0,4000,0,33.53,-95.32,33.53,-95.32,0,0,0,0,0,277,0,0,0,False
658398,2021,4,9,2021-04-09,,3,TX,48,0,1.0,0,0,0,0,33.3395,-95.1791,33.3395,-95.1791,0,0,0,0,0,159,0,0,0,False
658399,2021,4,9,2021-04-09,,3,TX,48,0,1.0,0,0,0,0,33.1617,-95.1122,33.1617,-95.1122,0,0,0,0,0,449,0,0,0,False
658400,2021,4,9,2021-04-09,,3,TX,48,0,1.5,0,0,0,0,33.1991,-94.9943,33.1991,-94.9943,0,0,0,0,0,449,0,0,0,False
658406,2021,4,9,2021-04-09,,3,TX,48,0,1.75,0,0,0,0,33.1853,-94.711,33.1853,-94.711,0,0,0,0,0,343,0,0,0,False
658407,2021,4,9,2021-04-09,,3,TX,48,0,1.25,0,0,0,0,33.5035,-94.6062,33.5035,-94.6062,0,0,0,0,0,37,0,0,0,False
658409,2021,4,9,2021-04-09,,3,TX,48,0,1.5,0,0,0,0,33.5147,-94.6288,33.5147,-94.6288,0,0,0,0,0,37,0,0,0,False
658464,2021,4,9,2021-04-09,,3,MO,29,0,1.0,0,0,0,0,37.04,-94.56,37.04,-94.56,0,0,0,0,0,145,0,0,0,False
658466,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,35.47,-98.36,35.47,-98.36,0,0,0,0,0,15,0,0,0,False
658471,2021,4,9,2021-04-09,,3,OK,40,0,1.25,0,0,0,0,35.47,-98.36,35.47,-98.36,0,0,0,0,0,15,0,0,0,False
658473,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,35.5,-98.36,35.5,-98.36,0,0,0,0,0,15,0,0,0,False
658491,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,36.3094,-96.4132,36.3094,-96.4132,0,0,0,0,0,113,0,0,0,False
658493,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,20000,0,36.3304,-96.4512,36.3304,-96.4512,0,0,0,0,0,113,0,0,0,False
658499,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,25000,0,36.5573,-95.4878,36.5573,-95.4878,0,0,0,0,0,131,0,0,0,False
658501,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,20000,0,36.338,-96.437,36.338,-96.437,0,0,0,0,0,113,0,0,0,False
658506,2021,4,9,2021-04-09,,3,OK,40,0,2.0,0,0,0,0,35.25,-98.03,35.25,-98.03,0,0,0,0,0,51,0,0,0,False
658510,2021,4,9,2021-04-09,,3,OK,40,0,2.75,0,0,0,0,35.25,-98.03,35.25,-98.03,0,0,0,0,0,51,0,0,0,False
658513,2021,4,9,2021-04-09,,3,KS,20,0,1.0,0,0,0,0,37.3,-94.71,37.3,-94.71,0,0,0,0,0,21,0,0,0,False
658522,2021,4,9,2021-04-09,,3,OK,40,0,2.75,0,0,0,0,35.12,-98.01,35.12,-98.01,0,0,0,0,0,51,0,0,0,False
658525,2021,4,9,2021-04-09,,3,OK,40,0,2.0,0,0,5000,0,35.19,-97.97,35.19,-97.97,0,0,0,0,0,51,0,0,0,False
658529,2021,4,9,2021-04-09,,3,OK,40,0,1.5,0,0,0,0,35.85,-97.74,35.85,-97.74,0,0,0,0,0,73,0,0,0,False
658531,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,0,0,35.13,-97.92,35.13,-97.92,0,0,0,0,0,51,0,0,0,False
658534,2021,4,9,2021-04-09,,3,OK,40,0,1.5,0,0,0,0,35.04,-97.99,35.04,-97.99,0,0,0,0,0,51,0,0,0,False
658535,2021,4,9,2021-04-09,,3,OK,40,0,2.0,0,0,0,0,35.8,-97.75,35.8,-97.75,0,0,0,0,0,73,0,0,0,False
658539,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,0,0,35.03,-97.95,35.03,-97.95,0,0,0,0,0,51,0,0,0,False
658541,2021,4,9,2021-04-09,,3,OK,40,0,1.25,0,0,0,0,35.04,-97.92,35.04,-97.92,0,0,0,0,0,51,0,0,0,False
658546,2021,4,9,2021-04-09,,3,OK,40,0,2.5,0,0,0,0,35.04,-97.9,35.04,-97.9,0,0,0,0,0,51,0,0,0,False
658548,2021,4,9,2021-04-09,,3,OK,40,0,2.75,0,0,0,0,34.98,-97.88,34.98,-97.88,0,0,0,0,0,51,0,0,0,False
658551,2021,4,9,2021-04-09,,3,OK,40,0,1.25,0,0,0,0,34.92,-97.84,34.92,-97.84,0,0,0,0,0,51,0,0,0,False
658553,2021,4,9,2021-04-09,,3,OK,40,0,2.0,0,0,0,0,34.94,-97.8,34.94,-97.8,0,0,0,0,0,51,0,0,0,False
658554,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,0,0,34.97,-97.85,34.97,-97.85,0,0,0,0,0,51,0,0,0,False
658564,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,0,0,35.66,-97.19,35.66,-97.19,0,0,0,0,0,109,0,0,0,False
658568,2021,4,9,2021-04-09,,3,OK,40,0,2.0,0,0,0,0,35.22,-96.93,35.22,-96.93,0,0,0,0,0,125,0,0,0,False
658571,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,0,0,35.2,-96.97,35.2,-96.97,0,0,0,0,0,125,0,0,0,False
658578,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,35.19,-96.93,35.19,-96.93,0,0,0,0,0,125,0,0,0,False
658602,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,0,0,35.49,-96.69,35.49,-96.69,0,0,0,0,0,81,0,0,0,False
658607,2021,4,9,2021-04-09,,3,OK,40,0,2.0,0,0,0,0,35.45,-96.67,35.45,-96.67,0,0,0,0,0,125,0,0,0,False
658613,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,34.96,-97.03,34.96,-97.03,0,0,0,0,0,125,0,0,0,False
658616,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,35.8812,-96.3169,35.8812,-96.3169,0,0,0,0,0,37,0,0,0,False
658619,2021,4,9,2021-04-09,,3,OK,40,0,2.75,0,0,0,0,34.07,-97.15,34.07,-97.15,0,0,0,0,0,85,0,0,0,False
658622,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,35.13,-96.5,35.13,-96.5,0,0,0,0,0,133,0,0,0,False
658623,2021,4,9,2021-04-09,,3,OK,40,0,2.0,0,0,0,0,34.04,-97.14,34.04,-97.14,0,0,0,0,0,85,0,0,0,False
658624,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,0,0,34.07,-97.07,34.07,-97.07,0,0,0,0,0,85,0,0,0,False
658625,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,34.8,-96.87,34.8,-96.87,0,0,0,0,0,123,0,0,0,False
658633,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,34.63,-96.95,34.63,-96.95,0,0,0,0,0,99,0,0,0,False
658637,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,34.77,-96.75,34.77,-96.75,0,0,0,0,0,123,0,0,0,False
658638,2021,4,9,2021-04-09,,3,OK,40,0,1.25,0,0,0,0,33.99,-96.91,33.99,-96.91,0,0,0,0,0,95,0,0,0,False
658639,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,0,0,34.66,-96.78,34.66,-96.78,0,0,0,0,0,123,0,0,0,False
658640,2021,4,9,2021-04-09,,3,OK,40,0,1.1,0,0,0,0,34.51,-96.92,34.51,-96.92,0,0,0,0,0,99,0,0,0,False
658661,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,33.9,-96.83,33.9,-96.83,0,0,0,0,0,95,0,0,0,False
658662,2021,4,9,2021-04-09,,3,OK,40,0,1.5,0,0,0,0,33.89,-96.83,33.89,-96.83,0,0,0,0,0,95,0,0,0,False
658665,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,34.42,-96.49,34.42,-96.49,0,0,0,0,0,69,0,0,0,False
658670,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,35.5,-95.3178,35.5,-95.3178,0,0,0,0,0,101,0,0,0,False
658677,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,34.899,-95.58,34.899,-95.58,0,0,0,0,0,121,0,0,0,False
658678,2021,4,9,2021-04-09,,3,OK,40,0,1.0,0,0,0,0,34.0,-96.39,34.0,-96.39,0,0,0,0,0,13,0,0,0,False
658687,2021,4,9,2021-04-09,,3,OK,40,0,1.75,0,0,0,0,33.7502,-94.7274,33.7502,-94.7274,0,0,0,0,0,89,0,0,0,False
658763,2021,4,12,2021-04-12,,3,TX,48,0,1.5,0,0,0,0,33.01,-99.05,33.01,-99.05,0,0,0,0,0,447,0,0,0,False
658780,2021,4,13,2021-04-13,,3,OK,40,0,1.0,0,0,0,0,34.51,-99.14,34.51,-99.14,0,0,0,0,0,141,0,0,0,False
658784,2021,4,13,2021-04-13,,3,TX,48,0,1.0,0,0,0,0,34.09,-98.7,34.09,-98.7,0,0,0,0,0,485,0,0,0,False
658785,2021,4,13,2021-04-13,,3,TX,48,0,1.0,0,0,0,0,34.09,-98.62,34.09,-98.62,0,0,0,0,0,485,0,0,0,False
658789,2021,4,14,2021-04-14,,3,TX,48,0,1.0,0,0,0,0,33.5058,-94.5975,33.5058,-94.5975,0,0,0,0,0,37,0,0,0,False
658791,2021,4,14,2021-04-14,,3,AR,5,0,1.0,0,0,0,0,34.0341,-94.3291,34.0341,-94.3291,0,0,0,0,0,133,0,0,0,False
658890,2021,4,23,2021-04-23,,3,OK,40,0,1.0,0,0,0,0,34.59,-98.42,34.59,-98.42,0,0,0,0,0,31,0,0,0,False
658897,2021,4,23,2021-04-23,,3,TX,48,0,1.75,0,0,20000,0,33.01,-96.61,33.01,-96.61,0,0,0,0,0,85,0,0,0,False
658898,2021,4,23,2021-04-23,,3,TX,48,0,1.0,0,0,0,0,33.0,-96.61,33.0,-96.61,0,0,0,0,0,85,0,0,0,False
658899,2021,4,23,2021-04-23,,3,TX,48,0,2.0,0,0,50000,0,33.01,-96.61,33.01,-96.61,0,0,0,0,0,85,0,0,0,False
658900,2021,4,23,2021-04-23,,3,TX,48,0,1.75,0,0,30000,0,33.03,-96.44,33.03,-96.44,0,0,0,0,0,85,0,0,0,False
658902,2021,4,23,2021-04-23,,3,TX,48,0,1.0,0,0,0,0,33.03,-96.44,33.03,-96.44,0,0,0,0,0,85,0,0,0,False
658903,2021,4,23,2021-04-23,,3,TX,48,0,1.5,0,0,0,0,33.04,-96.37,33.04,-96.37,0,0,0,0,0,85,0,0,0,False
658906,2021,4,23,2021-04-23,,3,TX,48,0,1.75,0,0,0,0,34.2643,-100.3206,34.2643,-100.3206,0,0,0,0,0,101,0,0,0,False
658908,2021,4,23,2021-04-23,,3,OK,40,0,1.0,0,0,0,0,33.95,-97.15,33.95,-97.15,0,0,0,0,0,85,0,0,0,False
658909,2021,4,23,2021-04-23,,3,TX,48,0,1.5,0,0,0,0,34.2177,-100.0877,34.2177,-100.0877,0,0,0,0,0,101,0,0,0,False
658910,2021,4,23,2021-04-23,,3,OK,40,0,1.0,0,0,0,0,35.52,-97.74,35.52,-97.74,0,0,0,0,0,17,0,0,0,False
658911,2021,4,23,2021-04-23,,3,OK,40,0,1.0,0,0,0,0,35.46,-97.73,35.46,-97.73,0,0,0,0,0,17,0,0,0,False
658912,2021,4,23,2021-04-23,,3,OK,40,0,1.0,0,0,0,0,35.51,-97.77,35.51,-97.77,0,0,0,0,0,17,0,0,0,False
658914,2021,4,23,2021-04-23,,3,TX,48,0,1.0,0,0,0,0,33.57,-99.65,33.57,-99.65,0,0,0,0,0,275,0,0,0,False
658915,2021,4,23,2021-04-23,,3,TX,48,0,1.75,0,0,0,0,34.24,-99.77,34.24,-99.77,0,0,0,0,0,197,0,0,0,False
658916,2021,4,23,2021-04-23,,3,TX,48,0,1.0,0,0,0,0,34.21,-99.74,34.21,-99.74,0,0,0,0,0,197,0,0,0,False
658917,2021,4,23,2021-04-23,,3,TX,48,0,2.0,0,0,0,0,33.87,-99.8,33.87,-99.8,0,0,0,0,0,155,0,0,0,False
658918,2021,4,23,2021-04-23,,3,TX,48,0,1.5,0,0,0,0,34.22,-99.74,34.22,-99.74,0,0,0,0,0,197,0,0,0,False
658919,2021,4,23,2021-04-23,,3,TX,48,0,2.75,0,0,0,0,33.85,-99.8,33.85,-99.8,0,0,0,0,0,155,0,0,0,False
658920,2021,4,23,2021-04-23,,3,TX,48,0,3.5,0,0,0,0,33.86,-99.66,33.86,-99.66,0,0,0,0,0,155,0,0,0,False
658921,2021,4,23,2021-04-23,,3,TX,48,0,3.37,0,0,0,0,34.15,-99.73,34.15,-99.73,0,0,0,0,0,197,0,0,0,False
